국가,연도,의약품,의약품소비량,의약품판매량
스웨덴,2000,진통제,70.6,2324.5
스웨덴,2000,수면제 및 진정제,41.2,2324.5
스웨덴,2000,항우울제,44.8,2324.5
스웨덴,2001,소화관 및 신진대사,239.8,2254.4
스웨덴,2001,제산제,2.7,2254.4
스웨덴,2001,소화성궤양 및 위장용 약물,31.5,2254.4
스웨덴,2001,당뇨 약물,26.1,2254.4
스웨덴,2001,심장 배당체,8.2,2254.4
스웨덴,2001,항 부정맥제,1.0,2254.4
스웨덴,2001,이뇨제,77.5,2254.4
스웨덴,2001,향균제,16.7,2254.4
스웨덴,2001,진통제,71.9,2254.4
스웨덴,2001,수면제 및 진정제,44.0,2254.4
스웨덴,2001,항우울제,50.9,2254.4
스웨덴,2002,소화관 및 신진대사,247.3,2643.0
스웨덴,2002,제산제,2.6,2643.0
스웨덴,2002,소화성궤양 및 위장용 약물,32.9,2643.0
스웨덴,2002,당뇨 약물,30.1,2643.0
스웨덴,2002,심장 배당체,7.6,2643.0
스웨덴,2002,항 부정맥제,1.0,2643.0
스웨덴,2002,이뇨제,77.4,2643.0
스웨덴,2002,향균제,16.1,2643.0
스웨덴,2002,진통제,72.1,2643.0
스웨덴,2002,수면제 및 진정제,46.2,2643.0
스웨덴,2002,항우울제,53.7,2643.0
스웨덴,2003,소화관 및 신진대사,256.7,3349.8
스웨덴,2003,제산제,2.5,3349.8
스웨덴,2003,소화성궤양 및 위장용 약물,34.0,3349.8
스웨덴,2003,당뇨 약물,35.0,3349.8
스웨덴,2003,심장 배당체,6.9,3349.8
스웨덴,2003,항 부정맥제,1.1,3349.8
스웨덴,2003,이뇨제,78.9,3349.8
스웨덴,2003,향균제,15.7,3349.8
스웨덴,2003,진통제,72.6,3349.8
스웨덴,2003,수면제 및 진정제,48.2,3349.8
스웨덴,2003,항우울제,62.2,3349.8
스웨덴,2004,소화관 및 신진대사,265.3,3864.6
스웨덴,2004,제산제,2.4,3864.6
스웨덴,2004,소화성궤양 및 위장용 약물,37.6,3864.6
스웨덴,2004,당뇨 약물,42.9,3864.6
스웨덴,2004,심장 배당체,6.4,3864.6
스웨덴,2004,항 부정맥제,1.1,3864.6
스웨덴,2004,이뇨제,81.1,3864.6
스웨덴,2004,향균제,15.6,3864.6
스웨덴,2004,진통제,72.4,3864.6
스웨덴,2004,수면제 및 진정제,49.9,3864.6
스웨덴,2004,항우울제,64.3,3864.6
스웨덴,2005,소화관 및 신진대사,265.1,3929.6
스웨덴,2005,제산제,2.3,3929.6
스웨덴,2005,소화성궤양 및 위장용 약물,40.8,3929.6
스웨덴,2005,당뇨 약물,44.6,3929.6
스웨덴,2005,심장 배당체,5.9,3929.6
스웨덴,2005,항 부정맥제,1.1,3929.6
스웨덴,2005,이뇨제,83.1,3929.6
스웨덴,2005,향균제,15.9,3929.6
스웨덴,2005,진통제,73.5,3929.6
스웨덴,2005,수면제 및 진정제,51.5,3929.6
스웨덴,2005,항우울제,66.1,3929.6
스웨덴,2006,소화관 및 신진대사,261.9,4185.3
스웨덴,2006,제산제,2.2,4185.3
스웨덴,2006,소화성궤양 및 위장용 약물,43.2,4185.3
스웨덴,2006,당뇨 약물,46.1,4185.3
스웨덴,2006,심장 배당체,5.3,4185.3
스웨덴,2006,항 부정맥제,1.1,4185.3
스웨덴,2006,이뇨제,86.1,4185.3
스웨덴,2006,향균제,16.4,4185.3
스웨덴,2006,진통제,74.7,4185.3
스웨덴,2006,수면제 및 진정제,52.1,4185.3
스웨덴,2006,항우울제,69.7,4185.3
스웨덴,2007,소화관 및 신진대사,261.0,4855.7
스웨덴,2007,제산제,2.0,4855.7
스웨덴,2007,소화성궤양 및 위장용 약물,46.9,4855.7
스웨덴,2007,당뇨 약물,47.3,4855.7
스웨덴,2007,심장 배당체,4.7,4855.7
스웨덴,2007,항 부정맥제,1.2,4855.7
스웨덴,2007,이뇨제,90.2,4855.7
스웨덴,2007,향균제,16.4,4855.7
스웨덴,2007,진통제,75.3,4855.7
스웨덴,2007,수면제 및 진정제,52.7,4855.7
스웨덴,2007,항우울제,72.1,4855.7
스웨덴,2008,소화관 및 신진대사,259.6,5240.1
스웨덴,2008,제산제,1.8,5240.1
스웨덴,2008,소화성궤양 및 위장용 약물,51.7,5240.1
스웨덴,2008,당뇨 약물,49.5,5240.1
스웨덴,2008,심장 배당체,4.2,5240.1
스웨덴,2008,항 부정맥제,1.2,5240.1
스웨덴,2008,이뇨제,89.8,5240.1
스웨덴,2008,향균제,15.7,5240.1
스웨덴,2008,진통제,77.1,5240.1
스웨덴,2008,수면제 및 진정제,52.9,5240.1
스웨덴,2008,항우울제,73.7,5240.1
스웨덴,2009,소화관 및 신진대사,256.5,4635.1
스웨덴,2009,제산제,1.8,4635.1
스웨덴,2009,소화성궤양 및 위장용 약물,55.9,4635.1
스웨덴,2009,당뇨 약물,50.9,4635.1
스웨덴,2009,심장 배당체,3.8,4635.1
스웨덴,2009,항 부정맥제,1.2,4635.1
스웨덴,2009,이뇨제,87.6,4635.1
스웨덴,2009,향균제,15.1,4635.1
스웨덴,2009,진통제,75.7,4635.1
스웨덴,2009,수면제 및 진정제,53.0,4635.1
스웨덴,2009,항우울제,74.1,4635.1
스웨덴,2010,소화관 및 신진대사,247.1,5003.0
스웨덴,2010,제산제,1.8,5003.0
스웨덴,2010,소화성궤양 및 위장용 약물,59.7,5003.0
스웨덴,2010,당뇨 약물,51.9,5003.0
스웨덴,2010,심장 배당체,3.5,5003.0
스웨덴,2010,항 부정맥제,1.2,5003.0
스웨덴,2010,이뇨제,84.2,5003.0
스웨덴,2010,향균제,15.2,5003.0
스웨덴,2010,진통제,75.4,5003.0
스웨덴,2010,수면제 및 진정제,53.4,5003.0
스웨덴,2010,항우울제,75.8,5003.0
스웨덴,2011,소화관 및 신진대사,244.0,5664.4
스웨덴,2011,제산제,2.0,5664.4
스웨덴,2011,소화성궤양 및 위장용 약물,63.8,5664.4
스웨덴,2011,당뇨 약물,53.0,5664.4
스웨덴,2011,심장 배당체,3.2,5664.4
스웨덴,2011,항 부정맥제,1.3,5664.4
스웨덴,2011,이뇨제,81.1,5664.4
스웨덴,2011,향균제,15.4,5664.4
스웨덴,2011,진통제,74.5,5664.4
스웨덴,2011,수면제 및 진정제,54.3,5664.4
스웨덴,2011,항우울제,79.4,5664.4
스웨덴,2012,소화관 및 신진대사,243.7,5330.6
스웨덴,2012,제산제,2.0,5330.6
스웨덴,2012,소화성궤양 및 위장용 약물,67.8,5330.6
스웨덴,2012,당뇨 약물,53.9,5330.6
스웨덴,2012,심장 배당체,3.0,5330.6
스웨덴,2012,항 부정맥제,1.3,5330.6
스웨덴,2012,이뇨제,77.2,5330.6
스웨덴,2012,향균제,15.3,5330.6
스웨덴,2012,진통제,74.7,5330.6
스웨덴,2012,수면제 및 진정제,54.3,5330.6
스웨덴,2012,항우울제,81.1,5330.6
스웨덴,2013,소화관 및 신진대사,248.8,5578.0
스웨덴,2013,제산제,2.1,5578.0
스웨덴,2013,소화성궤양 및 위장용 약물,70.7,5578.0
스웨덴,2013,당뇨 약물,55.6,5578.0
스웨덴,2013,심장 배당체,2.8,5578.0
스웨덴,2013,항 부정맥제,1.4,5578.0
스웨덴,2013,이뇨제,74.3,5578.0
스웨덴,2013,향균제,14.2,5578.0
스웨덴,2013,진통제,76.9,5578.0
스웨덴,2013,수면제 및 진정제,54.4,5578.0
스웨덴,2013,항우울제,84.3,5578.0
스웨덴,2014,소화관 및 신진대사,252.3,5508.8
스웨덴,2014,제산제,2.1,5508.8
스웨덴,2014,소화성궤양 및 위장용 약물,73.1,5508.8
스웨덴,2014,당뇨 약물,56.5,5508.8
스웨덴,2014,심장 배당체,2.6,5508.8
스웨덴,2014,항 부정맥제,1.4,5508.8
스웨덴,2014,이뇨제,70.9,5508.8
스웨덴,2014,향균제,14.0,5508.8
스웨덴,2014,진통제,75.0,5508.8
스웨덴,2014,수면제 및 진정제,53.2,5508.8
스웨덴,2014,항우울제,87.8,5508.8
스웨덴,2015,소화관 및 신진대사,259.1,4808.2
스웨덴,2015,제산제,2.1,4808.2
스웨덴,2015,소화성궤양 및 위장용 약물,76.8,4808.2
스웨덴,2015,당뇨 약물,58.4,4808.2
스웨덴,2015,심장 배당체,2.4,4808.2
스웨덴,2015,항 부정맥제,1.4,4808.2
스웨덴,2015,이뇨제,67.9,4808.2
스웨덴,2015,향균제,13.5,4808.2
스웨덴,2015,진통제,74.9,4808.2
스웨덴,2015,수면제 및 진정제,52.6,4808.2
스웨덴,2015,항우울제,92.5,4808.2
스웨덴,2016,소화관 및 신진대사,263.6,4945.8
스웨덴,2016,제산제,2.1,4945.8
스웨덴,2016,소화성궤양 및 위장용 약물,79.8,4945.8
스웨덴,2016,당뇨 약물,60.4,4945.8
스웨덴,2016,심장 배당체,2.2,4945.8
스웨덴,2016,항 부정맥제,1.5,4945.8
스웨덴,2016,이뇨제,65.0,4945.8
스웨덴,2016,향균제,13.2,4945.8
스웨덴,2016,진통제,74.3,4945.8
스웨덴,2016,수면제 및 진정제,54.8,4945.8
스웨덴,2016,항우울제,95.0,4945.8
스웨덴,2017,소화관 및 신진대사,265.8,5102.4
스웨덴,2017,제산제,2.2,5102.4
스웨덴,2017,소화성궤양 및 위장용 약물,80.8,5102.4
스웨덴,2017,당뇨 약물,62.4,5102.4
스웨덴,2017,심장 배당체,2.1,5102.4
스웨덴,2017,항 부정맥제,1.5,5102.4
스웨덴,2017,이뇨제,61.9,5102.4
스웨덴,2017,향균제,12.8,5102.4
스웨덴,2017,진통제,73.8,5102.4
스웨덴,2017,수면제 및 진정제,58.2,5102.4
스웨덴,2017,항우울제,96.9,5102.4
스웨덴,2018,소화관 및 신진대사,268.2,5473.8
스웨덴,2018,제산제,2.1,5473.8
스웨덴,2018,소화성궤양 및 위장용 약물,79.9,5473.8
스웨덴,2018,당뇨 약물,64.9,5473.8
스웨덴,2018,심장 배당체,1.9,5473.8
스웨덴,2018,항 부정맥제,1.5,5473.8
스웨덴,2018,이뇨제,59.2,5473.8
스웨덴,2018,향균제,12.4,5473.8
스웨덴,2018,진통제,68.3,5473.8
스웨덴,2018,수면제 및 진정제,60.8,5473.8
스웨덴,2018,항우울제,98.7,5473.8
스웨덴,2019,소화관 및 신진대사,275.5,5314.0
스웨덴,2019,제산제,2.2,5314.0
스웨덴,2019,소화성궤양 및 위장용 약물,82.5,5314.0
스웨덴,2019,당뇨 약물,67.8,5314.0
스웨덴,2019,심장 배당체,1.8,5314.0
스웨덴,2019,항 부정맥제,1.6,5314.0
스웨덴,2019,이뇨제,57.9,5314.0
스웨덴,2019,향균제,11.8,5314.0
스웨덴,2019,진통제,69.0,5314.0
스웨덴,2019,수면제 및 진정제,65.9,5314.0
스웨덴,2019,항우울제,102.7,5314.0
스웨덴,2020,소화관 및 신진대사,277.1,5660.2
스웨덴,2020,제산제,2.2,5660.2
스웨덴,2020,소화성궤양 및 위장용 약물,83.0,5660.2
스웨덴,2020,당뇨 약물,70.1,5660.2
스웨덴,2020,심장 배당체,1.7,5660.2
스웨덴,2020,항 부정맥제,1.6,5660.2
스웨덴,2020,이뇨제,56.2,5660.2
스웨덴,2020,진통제,70.9,5660.2
스웨덴,2020,수면제 및 진정제,70.1,5660.2
스웨덴,2020,항우울제,105.4,5660.2
영국,1998,항우울제,30.3,11576.2
영국,1999,항우울제,33.7,12733.5
영국,2000,항우울제,37.6,14721.7
영국,2001,항우울제,42.7,14813.1
영국,2002,항우울제,46.7,16531.2
영국,2003,항우울제,48.8,19511.1
영국,2004,항우울제,50.8,23380.6
영국,2005,소화관 및 신진대사,150.1,24072.8
영국,2005,제산제,0.9,24072.8
영국,2005,소화성궤양 및 위장용 약물,46.9,24072.8
영국,2005,항 부정맥제,2.1,24072.8
영국,2005,이뇨제,74.8,24072.8
영국,2005,수면제 및 진정제,12.6,24072.8
영국,2005,항우울제,47.3,24072.8
영국,2006,소화관 및 신진대사,149.9,25391.6
영국,2006,제산제,0.9,25391.6
영국,2006,소화성궤양 및 위장용 약물,47.2,25391.6
영국,2006,항 부정맥제,2.0,25391.6
영국,2006,이뇨제,73.1,25391.6
영국,2006,수면제 및 진정제,12.0,25391.6
영국,2006,항우울제,52.7,25391.6
영국,2007,소화관 및 신진대사,153.0,28813.1
영국,2007,제산제,0.7,28813.1
영국,2007,소화성궤양 및 위장용 약물,52.5,28813.1
영국,2007,당뇨 약물,63.3,28813.1
영국,2007,심장 배당체,3.7,28813.1
영국,2007,항 부정맥제,1.9,28813.1
영국,2007,이뇨제,70.5,28813.1
영국,2007,진통제,26.0,28813.1
영국,2007,수면제 및 진정제,12.0,28813.1
영국,2007,항우울제,53.7,28813.1
영국,2008,소화관 및 신진대사,164.6,27134.0
영국,2008,제산제,1.0,27134.0
영국,2008,소화성궤양 및 위장용 약물,58.8,27134.0
영국,2008,당뇨 약물,67.0,27134.0
영국,2008,심장 배당체,3.6,27134.0
영국,2008,항 부정맥제,1.8,27134.0
영국,2008,이뇨제,69.3,27134.0
영국,2008,진통제,28.3,27134.0
영국,2008,수면제 및 진정제,11.8,27134.0
영국,2008,항우울제,56.6,27134.0
영국,2009,소화관 및 신진대사,175.9,22521.5
영국,2009,제산제,1.1,22521.5
영국,2009,소화성궤양 및 위장용 약물,65.2,22521.5
영국,2009,당뇨 약물,70.5,22521.5
영국,2009,심장 배당체,3.4,22521.5
영국,2009,항 부정맥제,1.7,22521.5
영국,2009,이뇨제,67.5,22521.5
영국,2009,진통제,30.4,22521.5
영국,2009,수면제 및 진정제,11.6,22521.5
영국,2009,항우울제,60.9,22521.5
영국,2010,소화관 및 신진대사,187.3,20328.3
영국,2010,제산제,1.0,20328.3
영국,2010,소화성궤양 및 위장용 약물,71.4,20328.3
영국,2010,당뇨 약물,74.9,20328.3
영국,2010,심장 배당체,3.2,20328.3
영국,2010,항 부정맥제,1.7,20328.3
영국,2010,이뇨제,65.9,20328.3
영국,2010,진통제,32.4,20328.3
영국,2010,수면제 및 진정제,11.5,20328.3
영국,2010,항우울제,65.9,20328.3
영국,2011,소화관 및 신진대사,196.6,20802.4
영국,2011,제산제,1.0,20802.4
영국,2011,소화성궤양 및 위장용 약물,77.1,20802.4
영국,2011,당뇨 약물,77.8,20802.4
영국,2011,심장 배당체,3.0,20802.4
영국,2011,항 부정맥제,1.6,20802.4
영국,2011,이뇨제,63.3,20802.4
영국,2011,진통제,34.1,20802.4
영국,2011,수면제 및 진정제,11.1,20802.4
영국,2011,항우울제,70.7,20802.4
영국,2012,소화관 및 신진대사,206.4,21755.9
영국,2012,제산제,0.8,21755.9
영국,2012,소화성궤양 및 위장용 약물,84.3,21755.9
영국,2012,당뇨 약물,79.9,21755.9
영국,2012,심장 배당체,2.8,21755.9
영국,2012,항 부정맥제,1.5,21755.9
영국,2012,이뇨제,61.2,21755.9
영국,2012,진통제,35.8,21755.9
영국,2012,수면제 및 진정제,10.6,21755.9
영국,2012,항우울제,75.0,21755.9
영국,2013,소화관 및 신진대사,219.3,22827.9
영국,2013,제산제,0.6,22827.9
영국,2013,소화성궤양 및 위장용 약물,93.2,22827.9
영국,2013,당뇨 약물,82.3,22827.9
영국,2013,심장 배당체,2.7,22827.9
영국,2013,항 부정맥제,1.4,22827.9
영국,2013,이뇨제,60.3,22827.9
영국,2013,향균제,20.4,22827.9
영국,2013,진통제,43.4,22827.9
영국,2013,수면제 및 진정제,11.1,22827.9
영국,2013,항우울제,82.3,22827.9
영국,2014,소화관 및 신진대사,226.5,26319.5
영국,2014,제산제,0.6,26319.5
영국,2014,소화성궤양 및 위장용 약물,98.4,26319.5
영국,2014,당뇨 약물,83.6,26319.5
영국,2014,심장 배당체,2.5,26319.5
영국,2014,항 부정맥제,1.4,26319.5
영국,2014,이뇨제,58.1,26319.5
영국,2014,향균제,20.8,26319.5
영국,2014,진통제,44.2,26319.5
영국,2014,수면제 및 진정제,10.9,26319.5
영국,2014,항우울제,87.8,26319.5
영국,2015,소화관 및 신진대사,232.0,27021.7
영국,2015,제산제,0.6,27021.7
영국,2015,소화성궤양 및 위장용 약물,103.2,27021.7
영국,2015,당뇨 약물,84.7,27021.7
영국,2015,심장 배당체,2.3,27021.7
영국,2015,항 부정맥제,1.3,27021.7
영국,2015,이뇨제,55.5,27021.7
영국,2015,향균제,20.2,27021.7
영국,2015,진통제,43.9,27021.7
영국,2015,수면제 및 진정제,10.5,27021.7
영국,2015,항우울제,94.2,27021.7
영국,2016,소화관 및 신진대사,235.6,25051.7
영국,2016,제산제,0.5,25051.7
영국,2016,소화성궤양 및 위장용 약물,106.1,25051.7
영국,2016,당뇨 약물,85.3,25051.7
영국,2016,심장 배당체,2.1,25051.7
영국,2016,항 부정맥제,1.3,25051.7
영국,2016,이뇨제,53.0,25051.7
영국,2016,향균제,19.7,25051.7
영국,2016,진통제,43.1,25051.7
영국,2016,수면제 및 진정제,10.2,25051.7
영국,2016,항우울제,100.1,25051.7
영국,2017,소화관 및 신진대사,241.8,25129.5
영국,2017,제산제,0.5,25129.5
영국,2017,소화성궤양 및 위장용 약물,109.2,25129.5
영국,2017,당뇨 약물,84.5,25129.5
영국,2017,심장 배당체,2.0,25129.5
영국,2017,항 부정맥제,1.3,25129.5
영국,2017,이뇨제,50.3,25129.5
영국,2017,향균제,19.4,25129.5
영국,2017,진통제,41.7,25129.5
영국,2017,수면제 및 진정제,10.1,25129.5
영국,2017,항우울제,107.9,25129.5
영국,2018,향균제,18.8,27279.0
오스트레일리아,1998,소화관 및 신진대사,98.0,2189.9
오스트레일리아,1998,소화성궤양 및 위장용 약물,38.0,2189.9
오스트레일리아,1998,당뇨 약물,37.6,2189.9
오스트레일리아,1998,심장 배당체,7.7,2189.9
오스트레일리아,1998,항 부정맥제,1.7,2189.9
오스트레일리아,1998,이뇨제,43.2,2189.9
오스트레일리아,1998,향균제,22.2,2189.9
오스트레일리아,1998,진통제,15.2,2189.9
오스트레일리아,1998,수면제 및 진정제,12.0,2189.9
오스트레일리아,1998,항우울제,35.0,2189.9
오스트레일리아,1999,소화관 및 신진대사,106.2,2552.3
오스트레일리아,1999,소화성궤양 및 위장용 약물,41.1,2552.3
오스트레일리아,1999,당뇨 약물,42.4,2552.3
오스트레일리아,1999,심장 배당체,7.5,2552.3
오스트레일리아,1999,항 부정맥제,1.9,2552.3
오스트레일리아,1999,이뇨제,43.8,2552.3
오스트레일리아,1999,향균제,21.5,2552.3
오스트레일리아,1999,진통제,15.4,2552.3
오스트레일리아,1999,수면제 및 진정제,11.4,2552.3
오스트레일리아,1999,항우울제,40.0,2552.3
오스트레일리아,2000,소화관 및 신진대사,113.4,2607.8
오스트레일리아,2000,소화성궤양 및 위장용 약물,44.0,2607.8
오스트레일리아,2000,당뇨 약물,46.5,2607.8
오스트레일리아,2000,심장 배당체,7.1,2607.8
오스트레일리아,2000,항 부정맥제,2.0,2607.8
오스트레일리아,2000,이뇨제,43.0,2607.8
오스트레일리아,2000,향균제,21.5,2607.8
오스트레일리아,2000,진통제,15.6,2607.8
오스트레일리아,2000,수면제 및 진정제,11.0,2607.8
오스트레일리아,2000,항우울제,45.4,2607.8
오스트레일리아,2001,소화관 및 신진대사,118.7,2713.3
오스트레일리아,2001,소화성궤양 및 위장용 약물,48.4,2713.3
오스트레일리아,2001,당뇨 약물,49.0,2713.3
오스트레일리아,2001,심장 배당체,6.5,2713.3
오스트레일리아,2001,항 부정맥제,2.1,2713.3
오스트레일리아,2001,이뇨제,40.6,2713.3
오스트레일리아,2001,향균제,21.4,2713.3
오스트레일리아,2001,진통제,16.0,2713.3
오스트레일리아,2001,수면제 및 진정제,10.7,2713.3
오스트레일리아,2001,항우울제,53.2,2713.3
오스트레일리아,2002,소화관 및 신진대사,124.6,3130.6
오스트레일리아,2002,소화성궤양 및 위장용 약물,53.7,3130.6
오스트레일리아,2002,당뇨 약물,50.0,3130.6
오스트레일리아,2002,심장 배당체,6.1,3130.6
오스트레일리아,2002,항 부정맥제,2.2,3130.6
오스트레일리아,2002,이뇨제,37.8,3130.6
오스트레일리아,2002,향균제,19.9,3130.6
오스트레일리아,2002,진통제,17.4,3130.6
오스트레일리아,2002,수면제 및 진정제,10.5,3130.6
오스트레일리아,2002,항우울제,54.7,3130.6
