,대륙,국가,공통국가여부,항목구분,연도,값(백만 자국화폐),전년대비증감,key_currency_x,key_currency_ext,환율(자국화폐단위/$),서비스비용(백만$)
3026,유럽,슬로바키아,공통,보건 보조 서비스,2006,280.0,94.0,2006슬로바키아,2006슬로바키아,29.7,9.43
3027,유럽,슬로바키아,공통,보건 보조 서비스,2007,332.0,52.0,2007슬로바키아,2007슬로바키아,24.69,13.45
3028,유럽,슬로바키아,공통,보건 보조 서비스,2008,340.0,8.0,2008슬로바키아,2008슬로바키아,21.36,15.92
3029,유럽,슬로바키아,공통,보건 보조 서비스,2009,376.0,36.0,2009슬로바키아,2009덴마크,5.36,70.15
3030,유럽,슬로바키아,공통,보건 보조 서비스,2010,430.0,54.0,2010슬로바키아,2010덴마크,5.62,76.51
3031,유럽,슬로바키아,공통,보건 보조 서비스,2011,447.0,17.0,2011슬로바키아,2011덴마크,5.37,83.24
3032,유럽,슬로바키아,공통,보건 보조 서비스,2012,477.0,30.0,2012슬로바키아,2012덴마크,5.79,82.38
3033,유럽,슬로바키아,공통,보건 보조 서비스,2013,511.0,33.0,2013슬로바키아,2013덴마크,5.62,90.93
3034,유럽,슬로바키아,공통,보건 보조 서비스,2014,436.0,-75.0,2014슬로바키아,2014덴마크,5.61,77.72
3035,유럽,슬로바키아,공통,보건 보조 서비스,2015,372.0,-65.0,2015슬로바키아,2015덴마크,6.73,55.27
3036,유럽,슬로바키아,공통,보건 보조 서비스,2016,482.0,110.0,2016슬로바키아,2016덴마크,6.73,71.62
3037,유럽,슬로바키아,공통,보건 보조 서비스,2017,466.0,-16.0,2017슬로바키아,2017덴마크,6.6,70.61
3038,유럽,슬로바키아,공통,보건 보조 서비스,2018,472.0,6.0,2018슬로바키아,2018덴마크,6.32,74.68
3039,유럽,슬로바키아,공통,보건 보조 서비스,2019,516.0,44.0,2019슬로바키아,2019덴마크,6.67,77.36
3040,유럽,슬로바키아,공통,의료품,1999,592.0,,1999슬로바키아,1999슬로바키아,41.36,14.31
3041,유럽,슬로바키아,공통,의료품,2000,664.0,72.0,2000슬로바키아,2000슬로바키아,46.04,14.42
3042,유럽,슬로바키아,공통,의료품,2001,724.0,61.0,2001슬로바키아,2001슬로바키아,48.36,14.97
3043,유럽,슬로바키아,공통,의료품,2002,887.0,162.0,2002슬로바키아,2002슬로바키아,45.33,19.57
3044,유럽,슬로바키아,공통,의료품,2003,1031.0,145.0,2003슬로바키아,2003슬로바키아,36.77,28.04
3045,유럽,슬로바키아,공통,의료품,2004,1248.0,217.0,2004슬로바키아,2004슬로바키아,32.26,38.69
3046,유럽,슬로바키아,공통,의료품,2005,1374.0,126.0,2005슬로바키아,2005슬로바키아,31.02,44.29
3047,유럽,슬로바키아,공통,의료품,2006,1509.0,135.0,2006슬로바키아,2006슬로바키아,29.7,50.81
3048,유럽,슬로바키아,공통,의료품,2007,1705.0,196.0,2007슬로바키아,2007슬로바키아,24.69,69.06
3049,유럽,슬로바키아,공통,의료품,2008,1840.0,136.0,2008슬로바키아,2008슬로바키아,21.36,86.14
3050,유럽,슬로바키아,공통,의료품,2009,1952.0,112.0,2009슬로바키아,2009덴마크,5.36,364.18
3051,유럽,슬로바키아,공통,의료품,2010,2009.0,58.0,2010슬로바키아,2010덴마크,5.62,357.47
3052,유럽,슬로바키아,공통,의료품,2011,1990.0,-20.0,2011슬로바키아,2011덴마크,5.37,370.58
3053,유럽,슬로바키아,공통,의료품,2012,1981.0,-9.0,2012슬로바키아,2012덴마크,5.79,342.14
3054,유럽,슬로바키아,공통,의료품,2013,1996.0,15.0,2013슬로바키아,2013덴마크,5.62,355.16
3055,유럽,슬로바키아,공통,의료품,2014,1819.0,-177.0,2014슬로바키아,2014덴마크,5.61,324.24
3056,유럽,슬로바키아,공통,의료품,2015,1914.0,95.0,2015슬로바키아,2015덴마크,6.73,284.4
3057,유럽,슬로바키아,공통,의료품,2016,1980.0,66.0,2016슬로바키아,2016덴마크,6.73,294.21
3058,유럽,슬로바키아,공통,의료품,2017,1991.0,11.0,2017슬로바키아,2017덴마크,6.6,301.67
3059,유럽,슬로바키아,공통,의료품,2018,2003.0,12.0,2018슬로바키아,2018덴마크,6.32,316.93
3060,유럽,슬로바키아,공통,의료품,2019,2089.0,86.0,2019슬로바키아,2019덴마크,6.67,313.19
3061,유럽,슬로바키아,공통,예방치료,1999,1.0,,1999슬로바키아,1999슬로바키아,41.36,0.02
3062,유럽,슬로바키아,공통,예방치료,2000,1.0,0.0,2000슬로바키아,2000슬로바키아,46.04,0.02
3063,유럽,슬로바키아,공통,예방치료,2001,0.0,0.0,2001슬로바키아,2001슬로바키아,48.36,0.0
3064,유럽,슬로바키아,공통,예방치료,2002,38.0,38.0,2002슬로바키아,2002슬로바키아,45.33,0.84
3065,유럽,슬로바키아,공통,예방치료,2003,39.0,0.0,2003슬로바키아,2003슬로바키아,36.77,1.06
3066,유럽,슬로바키아,공통,예방치료,2004,89.0,50.0,2004슬로바키아,2004슬로바키아,32.26,2.76
3067,유럽,슬로바키아,공통,예방치료,2005,79.0,-10.0,2005슬로바키아,2005슬로바키아,31.02,2.55
3068,유럽,슬로바키아,공통,예방치료,2006,173.0,94.0,2006슬로바키아,2006슬로바키아,29.7,5.82
3069,유럽,슬로바키아,공통,예방치료,2007,225.0,51.0,2007슬로바키아,2007슬로바키아,24.69,9.11
3070,유럽,슬로바키아,공통,예방치료,2008,247.0,23.0,2008슬로바키아,2008슬로바키아,21.36,11.56
3071,유럽,슬로바키아,공통,예방치료,2009,266.0,18.0,2009슬로바키아,2009덴마크,5.36,49.63
3072,유럽,슬로바키아,공통,예방치료,2010,299.0,33.0,2010슬로바키아,2010덴마크,5.62,53.2
3073,유럽,슬로바키아,공통,예방치료,2011,147.0,-152.0,2011슬로바키아,2011덴마크,5.37,27.37
3074,유럽,슬로바키아,공통,예방치료,2012,232.0,85.0,2012슬로바키아,2012덴마크,5.79,40.07
3075,유럽,슬로바키아,공통,예방치료,2013,118.0,-113.0,2013슬로바키아,2013덴마크,5.62,21.0
3076,유럽,슬로바키아,공통,예방치료,2014,99.0,-19.0,2014슬로바키아,2014덴마크,5.61,17.65
3077,유럽,슬로바키아,공통,예방치료,2015,114.0,15.0,2015슬로바키아,2015덴마크,6.73,16.94
3078,유럽,슬로바키아,공통,예방치료,2016,67.0,-47.0,2016슬로바키아,2016덴마크,6.73,9.96
3079,유럽,슬로바키아,공통,예방치료,2017,58.0,-9.0,2017슬로바키아,2017덴마크,6.6,8.79
3080,유럽,슬로바키아,공통,예방치료,2018,46.0,-12.0,2018슬로바키아,2018덴마크,6.32,7.28
3081,유럽,슬로바키아,공통,예방치료,2019,53.0,7.0,2019슬로바키아,2019덴마크,6.67,7.95
3082,유럽,슬로바키아,공통,정부의료체계 및 재정행정,1999,47.0,,1999슬로바키아,1999슬로바키아,41.36,1.14
3083,유럽,슬로바키아,공통,정부의료체계 및 재정행정,2000,50.0,3.0,2000슬로바키아,2000슬로바키아,46.04,1.09
3084,유럽,슬로바키아,공통,정부의료체계 및 재정행정,2001,49.0,-1.0,2001슬로바키아,2001슬로바키아,48.36,1.01
3085,유럽,슬로바키아,공통,정부의료체계 및 재정행정,2002,12.0,-37.0,2002슬로바키아,2002슬로바키아,45.33,0.26
3086,유럽,슬로바키아,공통,정부의료체계 및 재정행정,2003,10.0,-2.0,2003슬로바키아,2003슬로바키아,36.77,0.27
3087,유럽,슬로바키아,공통,정부의료체계 및 재정행정,2004,160.0,149.0,2004슬로바키아,2004슬로바키아,32.26,4.96
3088,유럽,슬로바키아,공통,정부의료체계 및 재정행정,2005,137.0,-23.0,2005슬로바키아,2005슬로바키아,31.02,4.42
3089,유럽,슬로바키아,공통,정부의료체계 및 재정행정,2006,157.0,20.0,2006슬로바키아,2006슬로바키아,29.7,5.29
3090,유럽,슬로바키아,공통,정부의료체계 및 재정행정,2007,173.0,16.0,2007슬로바키아,2007슬로바키아,24.69,7.01
3091,유럽,슬로바키아,공통,정부의료체계 및 재정행정,2008,207.0,33.0,2008슬로바키아,2008슬로바키아,21.36,9.69
3092,유럽,슬로바키아,공통,정부의료체계 및 재정행정,2009,185.0,-22.0,2009슬로바키아,2009덴마크,5.36,34.51
3093,유럽,슬로바키아,공통,정부의료체계 및 재정행정,2010,194.0,9.0,2010슬로바키아,2010덴마크,5.62,34.52
3094,유럽,슬로바키아,공통,정부의료체계 및 재정행정,2011,184.0,-10.0,2011슬로바키아,2011덴마크,5.37,34.26
3095,유럽,슬로바키아,공통,정부의료체계 및 재정행정,2012,184.0,0.0,2012슬로바키아,2012덴마크,5.79,31.78
3096,유럽,슬로바키아,공통,정부의료체계 및 재정행정,2013,188.0,4.0,2013슬로바키아,2013덴마크,5.62,33.45
3097,유럽,슬로바키아,공통,정부의료체계 및 재정행정,2014,219.0,31.0,2014슬로바키아,2014덴마크,5.61,39.04
3098,유럽,슬로바키아,공통,정부의료체계 및 재정행정,2015,174.0,-45.0,2015슬로바키아,2015덴마크,6.73,25.85
3099,유럽,슬로바키아,공통,정부의료체계 및 재정행정,2016,195.0,21.0,2016슬로바키아,2016덴마크,6.73,28.97
3100,유럽,슬로바키아,공통,정부의료체계 및 재정행정,2017,203.0,8.0,2017슬로바키아,2017덴마크,6.6,30.76
3101,유럽,슬로바키아,공통,정부의료체계 및 재정행정,2018,222.0,19.0,2018슬로바키아,2018덴마크,6.32,35.13
3102,유럽,슬로바키아,공통,정부의료체계 및 재정행정,2019,242.0,20.0,2019슬로바키아,2019덴마크,6.67,36.28
3103,유럽,슬로베니아,공통,보건 당기 지출,2000,1471.0,,2000슬로베니아,2000슬로베니아,222.66,6.61
3104,유럽,슬로베니아,공통,보건 당기 지출,2001,1666.0,194.0,2001슬로베니아,2001슬로베니아,242.75,6.86
3105,유럽,슬로베니아,공통,보건 당기 지출,2002,1889.0,223.0,2002슬로베니아,2002슬로베니아,240.25,7.86
3106,유럽,슬로베니아,공통,보건 당기 지출,2003,2074.0,185.0,2003슬로베니아,2003슬로베니아,207.11,10.01
3107,유럽,슬로베니아,공통,보건 당기 지출,2004,2194.0,119.0,2004슬로베니아,2004슬로베니아,192.38,11.4
3108,유럽,슬로베니아,공통,보건 당기 지출,2005,2328.0,134.0,2005슬로베니아,2005슬로베니아,192.71,12.08
3109,유럽,슬로베니아,공통,보건 당기 지출,2006,2462.0,134.0,2006슬로베니아,2006슬로베니아,191.03,12.89
3110,유럽,슬로베니아,공통,보건 당기 지출,2007,2635.0,173.0,2007슬로베니아,2007덴마크,5.44,484.37
3111,유럽,슬로베니아,공통,보건 당기 지출,2008,2979.0,344.0,2008슬로베니아,2008덴마크,5.1,584.12
3112,유럽,슬로베니아,공통,보건 당기 지출,2009,3096.0,118.0,2009슬로베니아,2009덴마크,5.36,577.61
3113,유럽,슬로베니아,공통,보건 당기 지출,2010,3115.0,18.0,2010슬로베니아,2010덴마크,5.62,554.27
3114,유럽,슬로베니아,공통,보건 당기 지출,2011,3163.0,49.0,2011슬로베니아,2011덴마크,5.37,589.01
3115,유럽,슬로베니아,공통,보건 당기 지출,2012,3160.0,-4.0,2012슬로베니아,2012덴마크,5.79,545.77
3116,유럽,슬로베니아,공통,보건 당기 지출,2013,3186.0,27.0,2013슬로베니아,2013덴마크,5.62,566.9
3117,유럽,슬로베니아,공통,보건 당기 지출,2014,3200.0,13.0,2014슬로베니아,2014덴마크,5.61,570.41
3118,유럽,슬로베니아,공통,보건 당기 지출,2015,3309.0,110.0,2015슬로베니아,2015덴마크,6.73,491.68
3119,유럽,슬로베니아,공통,보건 당기 지출,2016,3429.0,120.0,2016슬로베니아,2016덴마크,6.73,509.51
3120,유럽,슬로베니아,공통,보건 당기 지출,2017,3520.0,92.0,2017슬로베니아,2017덴마크,6.6,533.33
3121,유럽,슬로베니아,공통,보건 당기 지출,2018,3797.0,277.0,2018슬로베니아,2018덴마크,6.32,600.79
3122,유럽,슬로베니아,공통,보건 당기 지출,2019,4125.0,328.0,2019슬로베니아,2019덴마크,6.67,618.44
3123,유럽,슬로베니아,공통,치료 및 재활 치료,2002,1051.0,,2002슬로베니아,2002슬로베니아,240.25,4.37
3124,유럽,슬로베니아,공통,치료 및 재활 치료,2003,1159.0,108.0,2003슬로베니아,2003슬로베니아,207.11,5.6
3125,유럽,슬로베니아,공통,치료 및 재활 치료,2004,1233.0,75.0,2004슬로베니아,2004슬로베니아,192.38,6.41
3126,유럽,슬로베니아,공통,치료 및 재활 치료,2005,1305.0,72.0,2005슬로베니아,2005슬로베니아,192.71,6.77
3127,유럽,슬로베니아,공통,치료 및 재활 치료,2006,1368.0,63.0,2006슬로베니아,2006슬로베니아,191.03,7.16
3128,유럽,슬로베니아,공통,치료 및 재활 치료,2007,1467.0,99.0,2007슬로베니아,2007덴마크,5.44,269.67
3129,유럽,슬로베니아,공통,치료 및 재활 치료,2008,1698.0,231.0,2008슬로베니아,2008덴마크,5.1,332.94
3130,유럽,슬로베니아,공통,치료 및 재활 치료,2009,1733.0,35.0,2009슬로베니아,2009덴마크,5.36,323.32
3131,유럽,슬로베니아,공통,치료 및 재활 치료,2010,1754.0,21.0,2010슬로베니아,2010덴마크,5.62,312.1
3132,유럽,슬로베니아,공통,치료 및 재활 치료,2011,1776.0,21.0,2011슬로베니아,2011덴마크,5.37,330.73
3133,유럽,슬로베니아,공통,치료 및 재활 치료,2012,1784.0,8.0,2012슬로베니아,2012덴마크,5.79,308.12
3134,유럽,슬로베니아,공통,치료 및 재활 치료,2013,1783.0,-1.0,2013슬로베니아,2013덴마크,5.62,317.26
3135,유럽,슬로베니아,공통,치료 및 재활 치료,2014,1807.0,24.0,2014슬로베니아,2014덴마크,5.61,322.1
3136,유럽,슬로베니아,공통,치료 및 재활 치료,2015,1910.0,103.0,2015슬로베니아,2015덴마크,6.73,283.8
3137,유럽,슬로베니아,공통,치료 및 재활 치료,2016,2001.0,91.0,2016슬로베니아,2016덴마크,6.73,297.33
3138,유럽,슬로베니아,공통,치료 및 재활 치료,2017,2047.0,46.0,2017슬로베니아,2017덴마크,6.6,310.15
3139,유럽,슬로베니아,공통,치료 및 재활 치료,2018,2236.0,189.0,2018슬로베니아,2018덴마크,6.32,353.8
3140,유럽,슬로베니아,공통,치료 및 재활 치료,2019,2403.0,167.0,2019슬로베니아,2019덴마크,6.67,360.27
3141,유럽,슬로베니아,공통,장기 치료,2002,150.0,,2002슬로베니아,2002슬로베니아,240.25,0.62
3142,유럽,슬로베니아,공통,장기 치료,2003,179.0,29.0,2003슬로베니아,2003슬로베니아,207.11,0.86
3143,유럽,슬로베니아,공통,장기 치료,2004,200.0,21.0,2004슬로베니아,2004슬로베니아,192.38,1.04
3144,유럽,슬로베니아,공통,장기 치료,2005,230.0,31.0,2005슬로베니아,2005슬로베니아,192.71,1.19
3145,유럽,슬로베니아,공통,장기 치료,2006,239.0,9.0,2006슬로베니아,2006슬로베니아,191.03,1.25
3146,유럽,슬로베니아,공통,장기 치료,2007,255.0,16.0,2007슬로베니아,2007덴마크,5.44,46.88
3147,유럽,슬로베니아,공통,장기 치료,2008,293.0,38.0,2008슬로베니아,2008덴마크,5.1,57.45
3148,유럽,슬로베니아,공통,장기 치료,2009,303.0,10.0,2009슬로베니아,2009덴마크,5.36,56.53
3149,유럽,슬로베니아,공통,장기 치료,2010,315.0,12.0,2010슬로베니아,2010덴마크,5.62,56.05
3150,유럽,슬로베니아,공통,장기 치료,2011,321.0,6.0,2011슬로베니아,2011덴마크,5.37,59.78
3151,유럽,슬로베니아,공통,장기 치료,2012,317.0,-4.0,2012슬로베니아,2012덴마크,5.79,54.75
3152,유럽,슬로베니아,공통,장기 치료,2013,314.0,-3.0,2013슬로베니아,2013덴마크,5.62,55.87
3153,유럽,슬로베니아,공통,장기 치료,2014,328.0,14.0,2014슬로베니아,2014덴마크,5.61,58.47
3154,유럽,슬로베니아,공통,장기 치료,2015,327.0,-1.0,2015슬로베니아,2015덴마크,6.73,48.59
3155,유럽,슬로베니아,공통,장기 치료,2016,335.0,8.0,2016슬로베니아,2016덴마크,6.73,49.78
3156,유럽,슬로베니아,공통,장기 치료,2017,343.0,8.0,2017슬로베니아,2017덴마크,6.6,51.97
3157,유럽,슬로베니아,공통,장기 치료,2018,361.0,18.0,2018슬로베니아,2018덴마크,6.32,57.12
3158,유럽,슬로베니아,공통,장기 치료,2019,421.0,60.0,2019슬로베니아,2019덴마크,6.67,63.12
3159,유럽,슬로베니아,공통,보건 보조 서비스,2002,49.0,,2002슬로베니아,2002슬로베니아,240.25,0.2
3160,유럽,슬로베니아,공통,보건 보조 서비스,2003,54.0,5.0,2003슬로베니아,2003슬로베니아,207.11,0.26
3161,유럽,슬로베니아,공통,보건 보조 서비스,2004,59.0,5.0,2004슬로베니아,2004슬로베니아,192.38,0.31
3162,유럽,슬로베니아,공통,보건 보조 서비스,2005,66.0,6.0,2005슬로베니아,2005슬로베니아,192.71,0.34
3163,유럽,슬로베니아,공통,보건 보조 서비스,2006,71.0,6.0,2006슬로베니아,2006슬로베니아,191.03,0.37
3164,유럽,슬로베니아,공통,보건 보조 서비스,2007,78.0,7.0,2007슬로베니아,2007덴마크,5.44,14.34
3165,유럽,슬로베니아,공통,보건 보조 서비스,2008,91.0,13.0,2008슬로베니아,2008덴마크,5.1,17.84
3166,유럽,슬로베니아,공통,보건 보조 서비스,2009,95.0,4.0,2009슬로베니아,2009덴마크,5.36,17.72
3167,유럽,슬로베니아,공통,보건 보조 서비스,2010,98.0,3.0,2010슬로베니아,2010덴마크,5.62,17.44
3168,유럽,슬로베니아,공통,보건 보조 서비스,2011,106.0,8.0,2011슬로베니아,2011덴마크,5.37,19.74
3169,유럽,슬로베니아,공통,보건 보조 서비스,2012,112.0,7.0,2012슬로베니아,2012덴마크,5.79,19.34
3170,유럽,슬로베니아,공통,보건 보조 서비스,2013,113.0,1.0,2013슬로베니아,2013덴마크,5.62,20.11
3171,유럽,슬로베니아,공통,보건 보조 서비스,2014,111.0,-2.0,2014슬로베니아,2014덴마크,5.61,19.79
3172,유럽,슬로베니아,공통,보건 보조 서비스,2015,121.0,10.0,2015슬로베니아,2015덴마크,6.73,17.98
3173,유럽,슬로베니아,공통,보건 보조 서비스,2016,123.0,1.0,2016슬로베니아,2016덴마크,6.73,18.28
3174,유럽,슬로베니아,공통,보건 보조 서비스,2017,119.0,-4.0,2017슬로베니아,2017덴마크,6.6,18.03
3175,유럽,슬로베니아,공통,보건 보조 서비스,2018,123.0,4.0,2018슬로베니아,2018덴마크,6.32,19.46
3176,유럽,슬로베니아,공통,보건 보조 서비스,2019,138.0,15.0,2019슬로베니아,2019덴마크,6.67,20.69
3177,유럽,슬로베니아,공통,의료품,2002,479.0,,2002슬로베니아,2002슬로베니아,240.25,1.99
3178,유럽,슬로베니아,공통,의료품,2003,502.0,24.0,2003슬로베니아,2003슬로베니아,207.11,2.42
3179,유럽,슬로베니아,공통,의료품,2004,526.0,23.0,2004슬로베니아,2004슬로베니아,192.38,2.73
3180,유럽,슬로베니아,공통,의료품,2005,559.0,34.0,2005슬로베니아,2005슬로베니아,192.71,2.9
3181,유럽,슬로베니아,공통,의료품,2006,585.0,26.0,2006슬로베니아,2006슬로베니아,191.03,3.06
