"국가별","항목","단위","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년",
"토고","공공(경상보건비 대비%)","","","","11.85871506","12.8092947","13.34044361","14.512743","16.22522354","17.11828804","18.30984879","18.95148468","18.63620949","19.23691368","26.35337067","24.10433197","26.55365372","21.21816826","21.93753052","20.38413048","20.06931305","15.3088007","17.04209137",
"토고","1인당 보건지출(US$)","","","","10.0020895","10.01389408","11.27595139","13.87164688","15.23324203","16.12846947","16.95442963","19.91258812","24.14238548","26.69591522","31.4792347","35.15558624","35.11561584","39.1137619","40.70421219","35.66401672","39.26917267","37.47055817","41.83677292",
"토고","외부보건비(경상보건비 대비%)","","","","4.51047754","5.12166405","5.64571714","6.54386187","7.84442186","8.92720032","10.35742378","11.68864822","12.59163189","11.8042078","5.95685101","8.59746075","10.76077938","17.4137001","16.15003204","16.60183716","20.7032814","14.10576057","16.80139351",
"튀니지","경상(GDP 대비%)","","","","5.04834366","5.09929466","5.37092733","5.46378517","5.45323801","5.3973608","5.38218164","5.42856932","5.41714668","5.67045975","5.88395596","6.43202877","6.6064229","6.85662031","6.80739641","7.00741243","6.99717045","7.25768566","7.29209566",
"튀니지","공공(경상보건비 대비%)","","","","52.6692276","52.18519592","51.76471329","51.411026","51.12685013","50.8209343","52.26226425","53.38171768","54.27530289","55.03386688","55.75389099","56.41347122","56.96455765","59.0912056","58.13360977","57.01126862","56.63595963","57.12164688","57.36838531",
"튀니지","1인당 보건지출(US$)","","","","111.66085052","114.88658905","125.91226959","150.82670593","169.67736816","172.34443665","181.3711853","205.00958252","233.33903503","234.10635376","243.71401978","274.30752563","274.34341431","289.54177856","293.09716797","270.46969604","258.75515747","252.72486877","251.54672241",
"튀니지","외부보건비(경상보건비 대비%)","","","",".10095035",".09090243",".0814198",".07250696",".06416482",".06327633",".3136695",".55569482",".796727","1.02423036","1.1983695","1.38067663",".09904423",".10349941",".06080654",".06183793",".06492226",".43075857",".43286765",
"우간다","경상(GDP 대비%)","","","","7.56050587","8.34374809","8.75128365","8.65062141","10.28578472","11.36374092","11.79276943","11.68179512","10.39849472","9.7387352","10.51574898","8.92494392","7.86666203","7.24972916","6.96508646","6.78750038","6.54710674","6.48715639","6.52623558",
"우간다","공공(경상보건비 대비%)","","","","24.7365036","24.85243607","24.64792442","23.54655457","26.14822769","23.51832771","24.59239578","24.58255196","20.84873962","21.32453537","13.62085629","15.07959175","16.82166862","17.81628418","14.5558033","15.01076698","15.44054413","14.9699316","15.83077049",
"우간다","1인당 보건지출(US$)","","","","19.10987282","20.65848732","22.57953644","22.38943672","31.77279472","39.42023468","44.78743744","53.47136688","59.04119873","57.60364151","65.54209137","56.27164841","55.96831131","52.21765137","52.90937424","43.72704315","42.19992828","41.95800781","43.13787842",
"우간다","외부보건비(경상보건비 대비%)","","","","27.44799805","23.04250526","17.07259369","12.21038437","18.29793358","21.59241104","21.19821739","19.67352104","19.93660545","18.76951408","50.00194931","46.45656967","37.53445435","35.9745369","45.2661171","43.83403778","43.30905533","43.40591431","43.10063553",
"잠비아","경상(GDP 대비%)","","","","7.15237093","6.55248451","6.79403543","7.18999434","7.04994965","6.86332226","5.87367344","4.35264969","4.01207542","4.42680454","3.71929598","3.46053243","3.93052912","4.69091034","3.82924223","4.43510246","4.47720718","4.39748955","4.93484306",
"잠비아","공공(경상보건비 대비%)","","","","44.48287582","47.3956604","43.54032135","33.94300461","34.25577927","26.68076515","29.37281799","22.4711113","14.45184803","9.89915085","22.62166977","34.78886795","33.02013779","27.92364693","49.45684052","47.13626099","38.28965759","40.35073853","39.08369827",
"잠비아","1인당 보건지출(US$)","","","","24.72463989","25.0923233","25.96962738","31.30976868","37.97074127","48.21477509","61.57552338","48.94664383","55.93905258","51.35781097","55.3928299","57.88014603","69.29530334","88.12820435","67.49678802","59.33764267","57.36268997","67.50799561","75.99179077",
"잠비아","외부보건비(경상보건비 대비%)","","","","2.99574184","7.01910257","13.56423759","19.54175758","27.05217361","35.28527069","30.97756577","35.71409988","41.95621872","57.18524933","45.62015915","36.84088516","44.36926651","54.74503708","32.54830933","36.36019516","42.495224","40.39743423","44.56099319",
"짐바브웨","경상(GDP 대비%)","","","","","","","","","","","","","","10.47583866","8.08173752","6.91835308","7.11014795","8.13352394","7.45206642","7.6476202","5.84977484","4.73433113",
"짐바브웨","공공(경상보건비 대비%)","","","","","","","","","","","","","","26.28292656","26.22769737","28.89102173","28.38295746","33.5840416","20.81795883","23.10277176","29.05345917","27.9711628",
"짐바브웨","1인당 보건지출(US$)","","","","","","","","","","","","","","99.34855652","88.38669586","90.28307343","101.67493439","116.71053314","107.68700409","113.40885925","112.74193573","140.3203125",
"짐바브웨","외부보건비(경상보건비 대비%)","","","","","","","","","","","","","","27.47642708","19.20782661","15.33536625","20.12588882","20.22387886","24.25624657","27.66372871","21.03845406","20.01120186",
"오스트레일리아","경상(GDP 대비%)","","","","7.61383343","7.69622898","7.89332151","7.90449524","8.10948753","7.99008226","7.98943853","8.06755352","8.25585651","8.56316471","8.4308424","8.54153824","8.67564774","8.76116371","9.03597069","9.32331181","9.20071316","9.20544815","9.28459835",
"오스트레일리아","공공(경상보건비 대비%)","","","","71.83631897","71.10847473","71.93769073","71.34125519","71.6871109","71.83748627","71.6663208","72.90619659","72.32991791","73.01054382","72.35727692","73.26029205","71.23465729","67.56186676","67.30356598","68.20643616","68.59472656","68.8476181","69.06532288",
"오스트레일리아","1인당 보건지출(US$)","","","","1638.81494141","1564.16650391","1770.46618652","2249.29077148","2767.13696289","3013.08764648","3184.80761719","3799.73754883","4090.76196289","3995.34008789","4945.03808594","5861.70263672","6025.34472656","5813.98535156","5607.91796875","4860.37207031","4971.61474609","5308.78320313","5425.34033203",
"오스트레일리아","외부보건비(경상보건비 대비%)","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"피지","경상(GDP 대비%)","","","","3.42441201","2.90547323","2.983495","2.97298193","3.25768542","3.25656676","3.34798169","3.41514993","3.1846714","3.53587651","3.416641","3.14293504","3.2655499","3.20040703","3.3686049","3.32468939","3.27979708","3.18689561","3.42366552",
"피지","공공(경상보건비 대비%)","","","","76.84042358","71.81422424","73.79863739","74.782341","68.07650757","74.2146225","73.94041443","72.27155304","69.44023132","62.00360489","63.89648819","60.13278961","58.61300659","58.48069","61.334198","63.11802673","63.90228271","66.230896","68.30952454",
"피지","1인당 보건지출(US$)","","","","77.02472687","64.19293213","73.05122375","91.40223694","117.68310547","129.10894775","135.9334259","150.65686035","143.76724243","128.81492615","135.18281555","148.83114624","162.41473389","167.81893921","188.83387756","179.22154236","185.34791565","194.43591309","214.55378723",
"피지","외부보건비(경상보건비 대비%)","","","","7.85384846","9.57387257","8.80303574","7.06262207","13.62632084","8.71356678","4.67345905","3.52948189","6.41314888","6.83090591","6.31026649","4.88196516","6.72816944","4.98710251","4.07059622","2.54843497","3.08823633","2.32538366","2.19784975",
"키리바시","경상(GDP 대비%)","","","","8.64500046","12.32934475","11.9012785","10.66935253","12.42028809","11.50768661","11.57650661","11.35285187","14.07539082","13.43940926","9.20724678","8.58405113","8.59842396","9.46005249","9.93768883","7.98818541","9.32036781","10.77510738","12.11170006",
"키리바시","공공(경상보건비 대비%)","","","","96.68035889","96.30434418","95.84044647","96.13912201","97.121315","96.42111969","83.00760651","80.66020966","74.59828186","63.94713974","91.42417145","94.71844482","88.80542755","82.19873047","82.82766724","85.21582794","79.54342651","75.67411041","76.3974762",
"키리바시","1인당 보건지출(US$)","","","","68.88991547","90.62192535","98.50437927","108.27010345","140.29519653","139.9230957","134.90600586","156.48007202","200.83670044","176.545578","139.495224","148.80270386","154.00323486","162.52476501","162.96076965","123.3463974","147.77731323","175.06552124","196.84797668",
"키리바시","외부보건비(경상보건비 대비%)","","","","0","1.49644625","1.75632179","1.31677949",".74420941",".97252673","14.71540165","17.07786942","23.03377151","33.60844421","5.16099882","1.55702424","7.17942429","14.43233204","13.89810753","10.71522045","17.03130531","21.21818161","23.50359154",
"마셜제도","경상(GDP 대비%)","","","","19.52712822","16.99476814","14.88930321","14.54764271","17.2536068","21.46204185","21.33277702","17.32696533","16.73014832","15.88239861","15.07835674","14.56823158","14.31251717","14.61910725","14.72001648","17.35825539","17.64945793","16.40007591","17.55299377",
"마셜제도","공공(경상보건비 대비%)","","","","50.71351624","48.59668732","44.02391815","41.92296219","38.07980347","25.69902229","19.18613434","40.01751328","32.48940277","33.52111435","28.74394608","39.34228516","40.89173126","43.8637352","39.38068008","38.02620316","40.01041794","38.58596039","43.45761108",
"마셜제도","1인당 보건지출(US$)","","","","430.9180603","386.68041992","361.07345581","351.06369019","421.23681641","543.75585938","562.32507324","476.05795288","461.63223267","437.64831543","449.41348267","453.5579834","471.8939209","492.96929932","476.25930786","546.98797607","605.28155518","587.55316162","643.06591797",
"마셜제도","외부보건비(경상보건비 대비%)","","","","36.73920441","37.1050415","39.68876648","41.3493042","47.37064362","62.30730438","69.10331726","44.96495819","50.95713043","49.27527618","53.25487137","42.14584351","41.37702179","39.36058044","43.09686279","46.83493805","45.77510834","45.6804657","41.96381378",
"미크로네시아","경상(GDP 대비%)","","","","7.76511145","8.45260048","7.8972044","9.57150459","12.02715683","17.73306656","10.74129105","11.0585041","11.99137974","12.55259228","13.10624504","13.09527493","12.31475735","12.17689991","11.76905727","12.49603271","13.17891884","12.31883812","12.59075356",
"미크로네시아","공공(경상보건비 대비%)","","","","22.51299095","21.58382034","21.49479294","22.01756477","19.33326149","14.99796963","24.33444786","22.22969627","24.5708847","17.40960693","17.46847534","23.17686462","20.96425056","22.79586983","28.46776199","25.80774117","26.48985291","25.87769318","26.32298851",
"미크로네시아","1인당 보건지출(US$)","","","","168.45785522","190.07368469","178.55958557","219.36360168","270.71679688","417.72436523","257.90270996","272.11096191","304.5819397","341.31835938","378.24478149","393.68103027","384.1512146","363.26303101","348.32009888","361.47207642","395.79208374","401.20025635","415.81680298",
"미크로네시아","외부보건비(경상보건비 대비%)","","","","72.18376923","73.15505981","72.62217712","72.69007111","75.98594666","81.58046722","70.27774811","72.79373169","71.00959778","78.52958679","79.01209259","73.51158905","75.856987","74.18582916","68.82962036","71.61473083","71.06452942","71.71239471","71.31720734",
"나우루","경상(GDP 대비%)","","","","18.12375069","15.50226784","13.19443321","9.53113556","6.57316828","10.30554295","12.41761398","24.2627964","22.9958477","12.03172684","13.15978146","10.16901398","9.23208618","9.23582458","10.09228325","15.1927681","14.08638191","11.58332348","9.5781002",
"나우루","공공(경상보건비 대비%)","","","","87.88238525","79.89173126","71.12906647","74.91121674","71.08335114","89.87303925","87.56668854","69.32120514","54.79863358","52.53565979","57.68907166","54.96065521","45.43304825","55.52309036","57.89786148","54.45688248","68.5386734","72.77258301","82.76248169",
"나우루","1인당 보건지출(US$)","","","","456.17263794","346.12982178","298.30627441","275.37780762","219.68704224","335.6072998","371.06350708","598.22039795","819.06286621","566.47998047","651.53131104","697.89941406","886.1394043","838.43560791","1007.96936035","1143.24658203","1369.53967285","1217.5111084","965.80072021",
"나우루","외부보건비(경상보건비 대비%)","","","","7.74588966","14.92078018","22.35637665","16.73130608","16.56566429","2.54139709","5.66052818","26.57779694","40.92217255","40.43390274","36.08942032","38.25143814","48.58159256","36.27881241","34.17631149","41.5387001","27.63053131","22.90016365","12.15947151",
"뉴질랜드","경상(GDP 대비%)","","","","7.4700222","7.5789361","7.90045929","7.72169209","7.90090561","8.27334881","8.63299561","8.3210659","9.11295509","9.62200165","9.58612823","9.50751114","9.64937401","9.36316967","9.4200058","9.31466961","9.27398205","9.01967621","9.21034622",
