,대륙,국가,항목구분,연도,서비스비용(백만$)
3499,유럽,스웨덴,예방치료,2011,1739.75
3500,유럽,스웨덴,예방치료,2012,1739.23
3501,유럽,스웨덴,예방치료,2013,1998.31
3502,유럽,스웨덴,예방치료,2014,1914.14
3503,유럽,스웨덴,예방치료,2015,1730.09
3504,유럽,스웨덴,예방치료,2016,1770.91
3505,유럽,스웨덴,예방치료,2017,1913.57
3506,유럽,스웨덴,예방치료,2018,2064.67
3507,유럽,스웨덴,예방치료,2019,1900.63
3508,유럽,스웨덴,정부의료체계 및 재정행정,1998,109.43
3509,유럽,스웨덴,정부의료체계 및 재정행정,1999,109.93
3510,유럽,스웨덴,정부의료체계 및 재정행정,2000,87.88
3511,유럽,스웨덴,정부의료체계 및 재정행정,2001,393.22
3512,유럽,스웨덴,정부의료체계 및 재정행정,2002,417.97
3513,유럽,스웨덴,정부의료체계 및 재정행정,2003,345.24
3514,유럽,스웨덴,정부의료체계 및 재정행정,2004,344.49
3515,유럽,스웨덴,정부의료체계 및 재정행정,2005,337.62
3516,유럽,스웨덴,정부의료체계 및 재정행정,2006,368.29
3517,유럽,스웨덴,정부의료체계 및 재정행정,2007,519.08
3518,유럽,스웨덴,정부의료체계 및 재정행정,2008,520.64
3519,유럽,스웨덴,정부의료체계 및 재정행정,2009,580.78
3520,유럽,스웨덴,정부의료체계 및 재정행정,2010,601.53
3521,유럽,스웨덴,정부의료체계 및 재정행정,2011,741.29
3522,유럽,스웨덴,정부의료체계 및 재정행정,2012,836.43
3523,유럽,스웨덴,정부의료체계 및 재정행정,2013,905.07
3524,유럽,스웨덴,정부의료체계 및 재정행정,2014,981.49
3525,유럽,스웨덴,정부의료체계 및 재정행정,2015,918.48
3526,유럽,스웨덴,정부의료체계 및 재정행정,2016,853.15
3527,유럽,스웨덴,정부의료체계 및 재정행정,2017,967.13
3528,유럽,스웨덴,정부의료체계 및 재정행정,2018,1094.59
3529,유럽,스웨덴,정부의료체계 및 재정행정,2019,995.45
3530,유럽,영국,보건 당기 지출,1998,115778.33
3531,유럽,영국,보건 당기 지출,1999,119859.68
3532,유럽,영국,보건 당기 지출,2000,119474.24
3533,유럽,영국,보건 당기 지출,2001,123061.43
3534,유럽,영국,보건 당기 지출,2002,140771.64
3535,유럽,영국,보건 당기 지출,2003,167060.66
3536,유럽,영국,보건 당기 지출,2004,200972.73
3537,유럽,영국,보건 당기 지출,2005,213805.45
3538,유럽,영국,보건 당기 지출,2006,234448.15
3539,유럽,영국,보건 당기 지출,2007,271660.0
3540,유럽,영국,보건 당기 지출,2008,266772.22
3541,유럽,영국,보건 당기 지출,2009,239073.44
3542,유럽,영국,보건 당기 지출,2010,243012.31
3543,유럽,영국,보건 당기 지출,2011,263708.06
3544,유럽,영국,보건 당기 지출,2012,269377.78
3545,유럽,영국,보건 당기 지출,2013,277500.0
3546,유럽,영국,보건 당기 지출,2014,303896.72
3547,유럽,영국,보건 당기 지출,2015,287966.67
3548,유럽,영국,보건 당기 지출,2016,266136.49
3549,유럽,영국,보건 당기 지출,2017,260129.49
3550,유럽,영국,보건 당기 지출,2018,282826.67
3551,유럽,영국,보건 당기 지출,2019,288711.54
3552,유럽,영국,치료 및 재활 치료,2013,152764.06
3553,유럽,영국,치료 및 재활 치료,2014,167373.77
3554,유럽,영국,치료 및 재활 치료,2015,162736.36
3555,유럽,영국,치료 및 재활 치료,2016,150778.38
3556,유럽,영국,치료 및 재활 치료,2017,148212.82
3557,유럽,영국,치료 및 재활 치료,2018,159089.33
3558,유럽,영국,치료 및 재활 치료,2019,159132.05
3559,유럽,영국,장기 치료,2013,49042.19
3560,유럽,영국,장기 치료,2014,53098.36
3561,유럽,영국,장기 치료,2015,51030.3
3562,유럽,영국,장기 치료,2016,47759.46
3563,유럽,영국,장기 치료,2017,47197.44
3564,유럽,영국,장기 치료,2018,51117.33
3565,유럽,영국,장기 치료,2019,51429.49
3566,유럽,영국,보건 보조 서비스,2013,4954.69
3567,유럽,영국,보건 보조 서비스,2014,5478.69
3568,유럽,영국,보건 보조 서비스,2015,5139.39
3569,유럽,영국,보건 보조 서비스,2016,4763.51
3570,유럽,영국,보건 보조 서비스,2017,4788.46
3571,유럽,영국,보건 보조 서비스,2018,5238.67
3572,유럽,영국,보건 보조 서비스,2019,5441.03
3573,유럽,영국,의료품,2013,42509.38
3574,유럽,영국,의료품,2014,45926.23
3575,유럽,영국,의료품,2015,43307.58
3576,유럽,영국,의료품,2016,39612.16
3577,유럽,영국,의료품,2017,38926.92
3578,유럽,영국,의료품,2018,40973.33
3579,유럽,영국,의료품,2019,40628.21
3580,유럽,영국,예방치료,2013,13964.06
3581,유럽,영국,예방치료,2014,15709.84
3582,유럽,영국,예방치료,2015,15084.85
3583,유럽,영국,예방치료,2016,13795.95
3584,유럽,영국,예방치료,2017,13252.56
3585,유럽,영국,예방치료,2018,14077.33
3586,유럽,영국,예방치료,2019,13782.05
3587,유럽,영국,정부의료체계 및 재정행정,2013,6509.38
3588,유럽,영국,정부의료체계 및 재정행정,2014,6827.87
3589,유럽,영국,정부의료체계 및 재정행정,2015,6040.91
3590,유럽,영국,정부의료체계 및 재정행정,2016,4200.0
3591,유럽,영국,정부의료체계 및 재정행정,2017,4510.26
3592,유럽,영국,정부의료체계 및 재정행정,2018,5388.0
3593,유럽,영국,정부의료체계 및 재정행정,2019,5373.08
3594,오세아니아,오스트레일리아,보건 당기 지출,1998,28253.46
3595,오세아니아,오스트레일리아,보건 당기 지출,1999,31269.68
3596,오세아니아,오스트레일리아,보건 당기 지출,2000,31030.64
3597,오세아니아,오스트레일리아,보건 당기 지출,2001,30077.2
3598,오세아니아,오스트레일리아,보건 당기 지출,2002,34359.78
3599,오세아니아,오스트레일리아,보건 당기 지출,2003,44195.45
3600,오세아니아,오스트레일리아,보건 당기 지출,2004,55000.0
3601,오세아니아,오스트레일리아,보건 당기 지출,2005,60775.57
3602,오세아니아,오스트레일리아,보건 당기 지출,2006,65272.93
3603,오세아니아,오스트레일리아,보건 당기 지출,2007,79150.0
3604,오세아니아,오스트레일리아,보건 당기 지출,2008,87425.21
3605,오세아니아,오스트레일리아,보건 당기 지출,2009,87050.78
3606,오세아니아,오스트레일리아,보건 당기 지출,2010,109571.56
3607,오세아니아,오스트레일리아,보건 당기 지출,2011,132038.14
3608,오세아니아,오스트레일리아,보건 당기 지출,2012,137407.22
3609,오세아니아,오스트레일리아,보건 당기 지출,2013,134663.46
3610,오세아니아,오스트레일리아,보건 당기 지출,2014,132250.45
3611,오세아니아,오스트레일리아,보건 당기 지출,2015,116469.92
3612,오세아니아,오스트레일리아,보건 당기 지출,2016,120731.11
3613,오세아니아,오스트레일리아,보건 당기 지출,2017,130765.65
3614,오세아니아,오스트레일리아,보건 당기 지출,2018,133408.96
3615,오세아니아,오스트레일리아,보건 당기 지출,2019,129850.0
3616,오세아니아,오스트레일리아,치료 및 재활 치료,1998,19891.82
3617,오세아니아,오스트레일리아,치료 및 재활 치료,1999,21716.13
3618,오세아니아,오스트레일리아,치료 및 재활 치료,2000,21113.87
3619,오세아니아,오스트레일리아,치료 및 재활 치료,2001,20808.29
3620,오세아니아,오스트레일리아,치료 및 재활 치료,2002,23914.67
3621,오세아니아,오스트레일리아,치료 및 재활 치료,2003,30468.18
3622,오세아니아,오스트레일리아,치료 및 재활 치료,2004,38133.82
3623,오세아니아,오스트레일리아,치료 및 재활 치료,2005,42573.28
3624,오세아니아,오스트레일리아,치료 및 재활 치료,2006,45750.38
3625,오세아니아,오스트레일리아,치료 및 재활 치료,2007,55633.33
3626,오세아니아,오스트레일리아,치료 및 재활 치료,2008,60505.04
3627,오세아니아,오스트레일리아,치료 및 재활 치료,2009,60621.09
3628,오세아니아,오스트레일리아,치료 및 재활 치료,2010,76305.5
3629,오세아니아,오스트레일리아,치료 및 재활 치료,2011,92029.9
3630,오세아니아,오스트레일리아,치료 및 재활 치료,2012,94843.3
3631,오세아니아,오스트레일리아,치료 및 재활 치료,2013,93116.35
3632,오세아니아,오스트레일리아,치료 및 재활 치료,2014,92091.89
3633,오세아니아,오스트레일리아,치료 및 재활 치료,2015,80833.08
3634,오세아니아,오스트레일리아,치료 및 재활 치료,2016,82980.74
3635,오세아니아,오스트레일리아,치료 및 재활 치료,2017,90858.78
3636,오세아니아,오스트레일리아,치료 및 재활 치료,2018,93314.93
3637,오세아니아,오스트레일리아,장기 치료,1998,189.94
3638,오세아니아,오스트레일리아,장기 치료,1999,206.45
3639,오세아니아,오스트레일리아,장기 치료,2000,135.84
3640,오세아니아,오스트레일리아,장기 치료,2001,131.61
3641,오세아니아,오스트레일리아,장기 치료,2002,148.37
3642,오세아니아,오스트레일리아,장기 치료,2003,215.58
3643,오세아니아,오스트레일리아,장기 치료,2004,283.82
3644,오세아니아,오스트레일리아,장기 치료,2005,317.56
3645,오세아니아,오스트레일리아,장기 치료,2006,338.35
3646,오세아니아,오스트레일리아,장기 치료,2007,267.5
3647,오세아니아,오스트레일리아,장기 치료,2008,349.58
3648,오세아니아,오스트레일리아,장기 치료,2009,407.81
3649,오세아니아,오스트레일리아,장기 치료,2010,1318.35
3650,오세아니아,오스트레일리아,장기 치료,2011,1607.22
3651,오세아니아,오스트레일리아,장기 치료,2012,3206.19
3652,오세아니아,오스트레일리아,장기 치료,2013,3080.77
3653,오세아니아,오스트레일리아,장기 치료,2014,2997.3
3654,오세아니아,오스트레일리아,장기 치료,2015,2593.98
3655,오세아니아,오스트레일리아,장기 치료,2016,2628.15
3656,오세아니아,오스트레일리아,장기 치료,2017,2798.47
3657,오세아니아,오스트레일리아,장기 치료,2018,2965.67
3658,오세아니아,오스트레일리아,보건 보조 서비스,1998,1735.22
3659,오세아니아,오스트레일리아,보건 보조 서비스,1999,1885.81
3660,오세아니아,오스트레일리아,보건 보조 서비스,2000,1843.35
3661,오세아니아,오스트레일리아,보건 보조 서비스,2001,1798.96
3662,오세아니아,오스트레일리아,보건 보조 서비스,2002,2040.22
3663,오세아니아,오스트레일리아,보건 보조 서비스,2003,2700.65
3664,오세아니아,오스트레일리아,보건 보조 서비스,2004,3267.65
3665,오세아니아,오스트레일리아,보건 보조 서비스,2005,3629.01
3666,오세아니아,오스트레일리아,보건 보조 서비스,2006,3944.36
3667,오세아니아,오스트레일리아,보건 보조 서비스,2007,4735.83
3668,오세아니아,오스트레일리아,보건 보조 서비스,2008,5284.03
3669,오세아니아,오스트레일리아,보건 보조 서비스,2009,5284.38
3670,오세아니아,오스트레일리아,보건 보조 서비스,2010,6545.87
3671,오세아니아,오스트레일리아,보건 보조 서비스,2011,7910.31
3672,오세아니아,오스트레일리아,보건 보조 서비스,2012,8228.87
3673,오세아니아,오스트레일리아,보건 보조 서비스,2013,8168.27
3674,오세아니아,오스트레일리아,보건 보조 서비스,2014,8104.5
3675,오세아니아,오스트레일리아,보건 보조 서비스,2015,7111.28
3676,오세아니아,오스트레일리아,보건 보조 서비스,2016,7299.26
3677,오세아니아,오스트레일리아,보건 보조 서비스,2017,8111.45
3678,오세아니아,오스트레일리아,보건 보조 서비스,2018,8210.45
3679,오세아니아,오스트레일리아,의료품,1998,4941.51
3680,오세아니아,오스트레일리아,의료품,1999,5690.97
3681,오세아니아,오스트레일리아,의료품,2000,6203.47
3682,오세아니아,오스트레일리아,의료품,2001,5908.81
3683,오세아니아,오스트레일리아,의료품,2002,6519.57
3684,오세아니아,오스트레일리아,의료품,2003,8609.74
3685,오세아니아,오스트레일리아,의료품,2004,10536.76
3686,오세아니아,오스트레일리아,의료품,2005,11387.79
3687,오세아니아,오스트레일리아,의료품,2006,12245.86
3688,오세아니아,오스트레일리아,의료품,2007,14626.67
3689,오세아니아,오스트레일리아,의료품,2008,16220.17
3690,오세아니아,오스트레일리아,의료품,2009,16258.59
3691,오세아니아,오스트레일리아,의료품,2010,20458.72
3692,오세아니아,오스트레일리아,의료품,2011,24129.9
3693,오세아니아,오스트레일리아,의료품,2012,25036.08
3694,오세아니아,오스트레일리아,의료품,2013,24054.81
3695,오세아니아,오스트레일리아,의료품,2014,22856.76
3696,오세아니아,오스트레일리아,의료품,2015,20157.89
3697,오세아니아,오스트레일리아,의료품,2016,21387.41
3698,오세아니아,오스트레일리아,의료품,2017,22045.04
3699,오세아니아,오스트레일리아,의료품,2018,21786.57
3700,오세아니아,오스트레일리아,예방치료,1998,735.85
3701,오세아니아,오스트레일리아,예방치료,1999,630.97
3702,오세아니아,오스트레일리아,예방치료,2000,644.51
3703,오세아니아,오스트레일리아,예방치료,2001,505.7
3704,오세아니아,오스트레일리아,예방치료,2002,604.89
3705,오세아니아,오스트레일리아,예방치료,2003,754.55
3706,오세아니아,오스트레일리아,예방치료,2004,896.32
3707,오세아니아,오스트레일리아,예방치료,2005,936.64
3708,오세아니아,오스트레일리아,예방치료,2006,1082.71
3709,오세아니아,오스트레일리아,예방치료,2007,1575.0
3710,오세아니아,오스트레일리아,예방치료,2008,1588.24
3711,오세아니아,오스트레일리아,예방치료,2009,1523.44
3712,오세아니아,오스트레일리아,예방치료,2010,1951.38
3713,오세아니아,오스트레일리아,예방치료,2011,2607.22
3714,오세아니아,오스트레일리아,예방치료,2012,2526.8
3715,오세아니아,오스트레일리아,예방치료,2013,2531.73
3716,오세아니아,오스트레일리아,예방치료,2014,2392.79
3717,오세아니아,오스트레일리아,예방치료,2015,2263.16
3718,오세아니아,오스트레일리아,예방치료,2016,2357.04
3719,오세아니아,오스트레일리아,예방치료,2017,2558.02
3720,오세아니아,오스트레일리아,예방치료,2018,2624.63
3721,오세아니아,오스트레일리아,정부의료체계 및 재정행정,1998,759.12
3722,오세아니아,오스트레일리아,정부의료체계 및 재정행정,1999,1140.0
3723,오세아니아,오스트레일리아,정부의료체계 및 재정행정,2000,1089.6
3724,오세아니아,오스트레일리아,정부의료체계 및 재정행정,2001,923.83
3725,오세아니아,오스트레일리아,정부의료체계 및 재정행정,2002,1132.07
3726,오세아니아,오스트레일리아,정부의료체계 및 재정행정,2003,1446.1
3727,오세아니아,오스트레일리아,정부의료체계 및 재정행정,2004,1881.62
3728,오세아니아,오스트레일리아,정부의료체계 및 재정행정,2005,1931.3
3729,오세아니아,오스트레일리아,정부의료체계 및 재정행정,2006,1911.28
3730,오세아니아,오스트레일리아,정부의료체계 및 재정행정,2007,2311.67
3731,오세아니아,오스트레일리아,정부의료체계 및 재정행정,2008,3478.15
3732,오세아니아,오스트레일리아,정부의료체계 및 재정행정,2009,2956.25
3733,오세아니아,오스트레일리아,정부의료체계 및 재정행정,2010,2992.66
3734,오세아니아,오스트레일리아,정부의료체계 및 재정행정,2011,3752.58
3735,오세아니아,오스트레일리아,정부의료체계 및 재정행정,2012,3554.64
3736,오세아니아,오스트레일리아,정부의료체계 및 재정행정,2013,3681.73
3737,오세아니아,오스트레일리아,정부의료체계 및 재정행정,2014,3788.29
3738,오세아니아,오스트레일리아,정부의료체계 및 재정행정,2015,3493.98
3739,오세아니아,오스트레일리아,정부의료체계 및 재정행정,2016,4063.7
3740,오세아니아,오스트레일리아,정부의료체계 및 재정행정,2017,4379.39
3741,오세아니아,오스트레일리아,정부의료체계 및 재정행정,2018,4491.79
3742,오세아니아,뉴질랜드,보건 당기 지출,1998,4291.98
3743,오세아니아,뉴질랜드,보건 당기 지출,1999,4431.75
3744,오세아니아,뉴질랜드,보건 당기 지출,2000,4069.09
3745,오세아니아,뉴질랜드,보건 당기 지출,2001,4098.74
3746,오세아니아,뉴질랜드,보건 당기 지출,2002,4944.44
3747,오세아니아,뉴질랜드,보건 당기 지출,2003,6487.21
3748,오세아니아,뉴질랜드,보건 당기 지출,2004,8087.42
3749,오세아니아,뉴질랜드,보건 당기 지출,2005,9492.96
