국가별,항목,데이터값,연도,국가영문
오스트레일리아,1인당 보건지출(PPP)(US$),4612.80908203,2016,Australia
오스트레일리아,외부보건비(경상보건비 대비%),0.0,2016,Australia
뉴질랜드,경상(GDP 대비%),9.27398205,2016,New Zealand
뉴질랜드,공공(경상보건비 대비%),74.55415344,2016,New Zealand
뉴질랜드,본인부담(경상보건비 대비%),13.5755825,2016,New Zealand
뉴질랜드,1인당 보건지출(US$),3746.47680664,2016,New Zealand
뉴질랜드,1인당 보건지출(PPP)(US$),3735.72875977,2016,New Zealand
뉴질랜드,외부보건비(경상보건비 대비%),0.0,2016,New Zealand
한국,경상(GDP 대비%),7.10694933,2017,South Korea
한국,공공(경상보건비 대비%),57.9135704,2017,South Korea
한국,본인부담(경상보건비 대비%),32.6251297,2017,South Korea
한국,1인당 보건지출(US$),2258.66821289,2017,South Korea
한국,1인당 보건지출(PPP)(US$),2929.06567383,2017,South Korea
한국,외부보건비(경상보건비 대비%),0.0,2017,South Korea
일본,경상(GDP 대비%),10.79634285,2017,Japan
일본,공공(경상보건비 대비%),84.21469116,2017,Japan
일본,본인부담(경상보건비 대비%),12.65492725,2017,Japan
일본,1인당 보건지출(US$),4121.03662109,2017,Japan
일본,1인당 보건지출(PPP)(US$),4386.46142578,2017,Japan
일본,외부보건비(경상보건비 대비%),0.0,2017,Japan
캐나다,경상(GDP 대비%),10.78964806,2017,Canada
캐나다,공공(경상보건비 대비%),73.20887756,2017,Canada
캐나다,본인부담(경상보건비 대비%),14.97778893,2017,Canada
캐나다,1인당 보건지출(US$),4845.58984375,2017,Canada
캐나다,1인당 보건지출(PPP)(US$),5023.35107422,2017,Canada
캐나다,외부보건비(경상보건비 대비%),0.0,2017,Canada
오스트리아,경상(GDP 대비%),10.38262367,2017,Austria
오스트리아,공공(경상보건비 대비%),72.37002563,2017,Austria
오스트리아,본인부담(경상보건비 대비%),19.14415932,2017,Austria
오스트리아,1인당 보건지출(US$),4937.97705078,2017,Austria
오스트리아,1인당 보건지출(PPP)(US$),5674.06201172,2017,Austria
오스트리아,외부보건비(경상보건비 대비%),0.0,2017,Austria
벨기에,경상(GDP 대비%),10.40608311,2017,Belgium
벨기에,공공(경상보건비 대비%),75.92802429,2017,Belgium
벨기에,본인부담(경상보건비 대비%),19.0301857,2017,Belgium
벨기에,1인당 보건지출(US$),4618.20898438,2017,Belgium
벨기에,1인당 보건지출(PPP)(US$),5289.40039063,2017,Belgium
벨기에,외부보건비(경상보건비 대비%),0.0,2017,Belgium
체코,경상(GDP 대비%),7.23133898,2017,Czech Republic
체코,공공(경상보건비 대비%),81.74878693,2017,Czech Republic
체코,본인부담(경상보건비 대비%),14.80910206,2017,Czech Republic
체코,1인당 보건지출(US$),1475.91516113,2017,Czech Republic
체코,1인당 보건지출(PPP)(US$),2753.38378906,2017,Czech Republic
체코,외부보건비(경상보건비 대비%),0.0,2017,Czech Republic
덴마크,경상(GDP 대비%),10.03963375,2017,Denmark
덴마크,공공(경상보건비 대비%),84.02401733,2017,Denmark
덴마크,본인부담(경상보건비 대비%),13.73846245,2017,Denmark
덴마크,1인당 보건지출(US$),5800.15283203,2017,Denmark
덴마크,1인당 보건지출(PPP)(US$),5589.41113281,2017,Denmark
덴마크,외부보건비(경상보건비 대비%),0.0,2017,Denmark
에스토니아,경상(GDP 대비%),6.59183788,2017,Estonia
에스토니아,공공(경상보건비 대비%),73.5071106,2017,Estonia
에스토니아,본인부담(경상보건비 대비%),24.87693596,2017,Estonia
에스토니아,1인당 보건지출(US$),1350.38061523,2017,Estonia
에스토니아,1인당 보건지출(PPP)(US$),2230.44165039,2017,Estonia
에스토니아,외부보건비(경상보건비 대비%),0.02718311,2017,Estonia
핀란드,경상(GDP 대비%),9.14156628,2017,Finland
핀란드,공공(경상보건비 대비%),78.01247406,2017,Finland
핀란드,본인부담(경상보건비 대비%),19.04596901,2017,Finland
핀란드,1인당 보건지출(US$),4233.46826172,2017,Finland
핀란드,1인당 보건지출(PPP)(US$),4339.90576172,2017,Finland
핀란드,외부보건비(경상보건비 대비%),0.00282098,2017,Finland
프랑스,경상(GDP 대비%),11.39050198,2017,France
프랑스,공공(경상보건비 대비%),73.30458832,2017,France
프랑스,본인부담(경상보건비 대비%),9.53568935,2017,France
프랑스,1인당 보건지출(US$),4424.5078125,2017,France
프랑스,1인당 보건지출(PPP)(US$),5110.13427734,2017,France
프랑스,외부보건비(경상보건비 대비%),0.0,2017,France
독일,경상(GDP 대비%),11.32229614,2017,Germany
독일,공공(경상보건비 대비%),77.71173096,2017,Germany
독일,본인부담(경상보건비 대비%),12.78383923,2017,Germany
독일,1인당 보건지출(US$),5052.67333984,2017,Germany
독일,1인당 보건지출(PPP)(US$),5930.57617188,2017,Germany
독일,외부보건비(경상보건비 대비%),0.0,2017,Germany
그리스,경상(GDP 대비%),7.96522522,2017,Greece
그리스,공공(경상보건비 대비%),52.10676956,2017,Greece
그리스,본인부담(경상보건비 대비%),35.08451843,2017,Greece
그리스,1인당 보건지출(US$),1505.94140625,2017,Greece
그리스,1인당 보건지출(PPP)(US$),2273.58789063,2017,Greece
그리스,외부보건비(경상보건비 대비%),0.17922209,2017,Greece
헝가리,경상(GDP 대비%),6.79227543,2017,Hungary
헝가리,공공(경상보건비 대비%),68.67481995,2017,Hungary
헝가리,본인부담(경상보건비 대비%),27.01807976,2017,Hungary
헝가리,1인당 보건지출(US$),981.03887939,2017,Hungary
헝가리,1인당 보건지출(PPP)(US$),2003.74768066,2017,Hungary
헝가리,외부보건비(경상보건비 대비%),0.0,2017,Hungary
아이슬란드,경상(GDP 대비%),8.3432579,2017,Iceland
아이슬란드,공공(경상보건비 대비%),81.86466217,2017,Iceland
아이슬란드,본인부담(경상보건비 대비%),16.44762802,2017,Iceland
아이슬란드,1인당 보건지출(US$),6109.91210938,2017,Iceland
아이슬란드,1인당 보건지출(PPP)(US$),4739.734375,2017,Iceland
아이슬란드,외부보건비(경상보건비 대비%),0.0,2017,Iceland
아일랜드,경상(GDP 대비%),7.15484905,2017,Ireland
아일랜드,공공(경상보건비 대비%),72.78598785,2017,Ireland
아일랜드,본인부담(경상보건비 대비%),12.58970451,2017,Ireland
아일랜드,1인당 보건지출(US$),5019.70117188,2017,Ireland
아일랜드,1인당 보건지출(PPP)(US$),5616.83154297,2017,Ireland
아일랜드,외부보건비(경상보건비 대비%),0.0,2017,Ireland
이탈리아,경상(GDP 대비%),8.6777401,2017,Italy
이탈리아,공공(경상보건비 대비%),73.73537445,2017,Italy
이탈리아,본인부담(경상보건비 대비%),23.80604744,2017,Italy
이탈리아,1인당 보건지출(US$),2809.72143555,2017,Italy
이탈리아,1인당 보건지출(PPP)(US$),3572.10083008,2017,Italy
이탈리아,외부보건비(경상보건비 대비%),0.0,2017,Italy
라트비아,경상(GDP 대비%),6.00696659,2017,Latvia
라트비아,공공(경상보건비 대비%),57.16550827,2017,Latvia
라트비아,본인부담(경상보건비 대비%),42.00598526,2017,Latvia
라트비아,1인당 보건지출(US$),932.50158691,2017,Latvia
라트비아,1인당 보건지출(PPP)(US$),1704.41345215,2017,Latvia
라트비아,외부보건비(경상보건비 대비%),0.16386911,2017,Latvia
룩셈부르크,경상(GDP 대비%),5.25779152,2017,Luxembourg
룩셈부르크,공공(경상보건비 대비%),84.78168488,2017,Luxembourg
룩셈부르크,본인부담(경상보건비 대비%),10.69308758,2017,Luxembourg
룩셈부르크,1인당 보건지출(US$),5713.11865234,2017,Luxembourg
룩셈부르크,1인당 보건지출(PPP)(US$),5870.35498047,2017,Luxembourg
룩셈부르크,외부보건비(경상보건비 대비%),1.38019812,2017,Luxembourg
네덜란드,경상(GDP 대비%),10.05979824,2017,Netherlands
네덜란드,공공(경상보건비 대비%),64.50242615,2017,Netherlands
네덜란드,본인부담(경상보건비 대비%),11.04961205,2017,Netherlands
네덜란드,1인당 보건지출(US$),4910.89941406,2017,Netherlands
네덜란드,1인당 보건지출(PPP)(US$),5498.88183594,2017,Netherlands
네덜란드,외부보건비(경상보건비 대비%),0.02686652,2017,Netherlands
노르웨이,경상(GDP 대비%),10.31589031,2017,Norway
노르웨이,공공(경상보건비 대비%),85.1206665,2017,Norway
노르웨이,본인부담(경상보건비 대비%),14.51192474,2017,Norway
노르웨이,1인당 보건지출(US$),7815.78662109,2017,Norway
노르웨이,1인당 보건지출(PPP)(US$),6515.91210938,2017,Norway
노르웨이,외부보건비(경상보건비 대비%),0.0,2017,Norway
포르투갈,경상(GDP 대비%),9.33004951,2017,Portugal
포르투갈,공공(경상보건비 대비%),61.01301956,2017,Portugal
포르투갈,본인부담(경상보건비 대비%),29.86111069,2017,Portugal
포르투갈,1인당 보건지출(US$),2003.26330566,2017,Portugal
포르투갈,1인당 보건지출(PPP)(US$),3084.17285156,2017,Portugal
포르투갈,외부보건비(경상보건비 대비%),0.09408161,2017,Portugal
슬로바키아,경상(GDP 대비%),6.76883841,2017,Slovakia
슬로바키아,공공(경상보건비 대비%),79.1057663,2017,Slovakia
슬로바키아,본인부담(경상보건비 대비%),18.71248436,2017,Slovakia
슬로바키아,1인당 보건지출(US$),1189.07226563,2017,Slovakia
슬로바키아,1인당 보건지출(PPP)(US$),2093.5703125,2017,Slovakia
슬로바키아,외부보건비(경상보건비 대비%),0.0,2017,Slovakia
슬로베니아,경상(GDP 대비%),8.18941784,2017,Slovenia
슬로베니아,공공(경상보건비 대비%),71.79818726,2017,Slovenia
슬로베니아,본인부담(경상보건비 대비%),12.32816887,2017,Slovenia
슬로베니아,1인당 보건지출(US$),1925.03479004,2017,Slovenia
슬로베니아,1인당 보건지출(PPP)(US$),2960.59326172,2017,Slovenia
슬로베니아,외부보건비(경상보건비 대비%),0.0,2017,Slovenia
스페인,경상(GDP 대비%),8.94249249,2017,Spain
스페인,공공(경상보건비 대비%),70.65270996,2017,Spain
스페인,본인부담(경상보건비 대비%),22.11891747,2017,Spain
스페인,1인당 보건지출(US$),2522.64428711,2017,Spain
스페인,1인당 보건지출(PPP)(US$),3482.46337891,2017,Spain
스페인,외부보건비(경상보건비 대비%),0.0,2017,Spain
스웨덴,경상(GDP 대비%),10.78592205,2017,Sweden
스웨덴,공공(경상보건비 대비%),84.75862122,2017,Sweden
스웨덴,본인부담(경상보건비 대비%),14.08033085,2017,Sweden
스웨덴,1인당 보건지출(US$),5838.21533203,2017,Sweden
스웨덴,1인당 보건지출(PPP)(US$),5635.54199219,2017,Sweden
스웨덴,외부보건비(경상보건비 대비%),0.0,2017,Sweden
영국,경상(GDP 대비%),9.82511234,2017,United Kingdom
영국,공공(경상보건비 대비%),79.48135376,2017,United Kingdom
영국,본인부담(경상보건비 대비%),15.87815857,2017,United Kingdom
영국,1인당 보건지출(US$),3978.6171875,2017,United Kingdom
영국,1인당 보건지출(PPP)(US$),4473.07666016,2017,United Kingdom
영국,외부보건비(경상보건비 대비%),0.01257393,2017,United Kingdom
오스트레일리아,경상(GDP 대비%),9.20544815,2017,Australia
오스트레일리아,공공(경상보건비 대비%),68.8476181,2017,Australia
오스트레일리아,본인부담(경상보건비 대비%),17.94188881,2017,Australia
오스트레일리아,1인당 보건지출(US$),5308.78320313,2017,Australia
오스트레일리아,1인당 보건지출(PPP)(US$),4725.44970703,2017,Australia
오스트레일리아,외부보건비(경상보건비 대비%),0.0,2017,Australia
뉴질랜드,경상(GDP 대비%),9.01967621,2017,New Zealand
뉴질랜드,공공(경상보건비 대비%),75.4573822,2017,New Zealand
뉴질랜드,본인부담(경상보건비 대비%),13.57707405,2017,New Zealand
뉴질랜드,1인당 보건지출(US$),3940.39038086,2017,New Zealand
뉴질랜드,1인당 보건지출(PPP)(US$),3815.65722656,2017,New Zealand
뉴질랜드,외부보건비(경상보건비 대비%),0.0,2017,New Zealand
한국,경상(GDP 대비%),7.56259203,2018,South Korea
한국,공공(경상보건비 대비%),58.45679474,2018,South Korea
한국,본인부담(경상보건비 대비%),32.50151062,2018,South Korea
한국,1인당 보건지출(US$),2542.81811523,2018,South Korea
한국,1인당 보건지출(PPP)(US$),3213.66333008,2018,South Korea
한국,외부보건비(경상보건비 대비%),0.0,2018,South Korea
일본,경상(GDP 대비%),10.95338821,2018,Japan
일본,공공(경상보건비 대비%),84.08919525,2018,Japan
일본,본인부담(경상보건비 대비%),12.7484436,2018,Japan
일본,1인당 보건지출(US$),4266.58691406,2018,Japan
일본,1인당 보건지출(PPP)(US$),4503.68212891,2018,Japan
일본,외부보건비(경상보건비 대비%),0.0,2018,Japan
캐나다,경상(GDP 대비%),10.79046917,2018,Canada
캐나다,공공(경상보건비 대비%),73.4917984,2018,Canada
캐나다,본인부담(경상보건비 대비%),14.72872066,2018,Canada
캐나다,1인당 보건지출(US$),4994.90234375,2018,Canada
캐나다,1인당 보건지출(PPP)(US$),5199.97314453,2018,Canada
캐나다,외부보건비(경상보건비 대비%),0.0,2018,Canada
오스트리아,경상(GDP 대비%),10.32559872,2018,Austria
오스트리아,공공(경상보건비 대비%),73.08517456,2018,Austria
오스트리아,본인부담(경상보건비 대비%),18.36519051,2018,Austria
오스트리아,1인당 보건지출(US$),5326.43701172,2018,Austria
오스트리아,1인당 보건지출(PPP)(US$),5879.10302734,2018,Austria
오스트리아,외부보건비(경상보건비 대비%),0.0,2018,Austria
벨기에,경상(GDP 대비%),10.31865311,2018,Belgium
벨기에,공공(경상보건비 대비%),75.78453827,2018,Belgium
벨기에,본인부담(경상보건비 대비%),19.05391693,2018,Belgium
벨기에,1인당 보건지출(US$),4912.70068359,2018,Belgium
벨기에,1인당 보건지출(PPP)(US$),5404.91601563,2018,Belgium
벨기에,외부보건비(경상보건비 대비%),0.0,2018,Belgium
체코,경상(GDP 대비%),7.64651203,2018,Czech Republic
체코,공공(경상보건비 대비%),82.70378113,2018,Czech Republic
체코,본인부담(경상보건비 대비%),14.1906004,2018,Czech Republic
체코,1인당 보건지출(US$),1765.58837891,2018,Czech Republic
체코,1인당 보건지출(PPP)(US$),3040.51904297,2018,Czech Republic
체코,외부보건비(경상보건비 대비%),0.0,2018,Czech Republic
덴마크,경상(GDP 대비%),10.0707159,2018,Denmark
덴마크,공공(경상보건비 대비%),83.88056183,2018,Denmark
덴마크,본인부담(경상보건비 대비%),13.76510525,2018,Denmark
덴마크,1인당 보건지출(US$),6216.76855469,2018,Denmark
덴마크,1인당 보건지출(PPP)(US$),5794.25927734,2018,Denmark
덴마크,외부보건비(경상보건비 대비%),0.0,2018,Denmark
에스토니아,경상(GDP 대비%),6.6878767,2018,Estonia
에스토니아,공공(경상보건비 대비%),73.57420349,2018,Estonia
에스토니아,본인부담(경상보건비 대비%),24.67036438,2018,Estonia
에스토니아,1인당 보건지출(US$),1552.96875,2018,Estonia
에스토니아,1인당 보건지출(PPP)(US$),2427.62768555,2018,Estonia
에스토니아,외부보건비(경상보건비 대비%),0.02545548,2018,Estonia
핀란드,경상(GDP 대비%),9.037323,2018,Finland
핀란드,공공(경상보건비 대비%),78.55683899,2018,Finland
핀란드,본인부담(경상보건비 대비%),18.43068314,2018,Finland
핀란드,1인당 보건지출(US$),4515.67724609,2018,Finland
핀란드,1인당 보건지출(PPP)(US$),4457.17089844,2018,Finland
핀란드,외부보건비(경상보건비 대비%),0.00398112,2018,Finland
프랑스,경상(GDP 대비%),11.25789452,2018,France
프랑스,공공(경상보건비 대비%),73.37121582,2018,France
프랑스,본인부담(경상보건비 대비%),9.24835968,2018,France
프랑스,1인당 보건지출(US$),4690.07226563,2018,France
프랑스,1인당 보건지출(PPP)(US$),5250.4453125,2018,France
프랑스,외부보건비(경상보건비 대비%),0.0,2018,France
독일,경상(GDP 대비%),11.42995071,2018,Germany
독일,공공(경상보건비 대비%),77.68405914,2018,Germany
독일,본인부담(경상보건비 대비%),12.6487093,2018,Germany
독일,1인당 보건지출(US$),5472.20214844,2018,Germany
독일,1인당 보건지출(PPP)(US$),6098.20263672,2018,Germany
독일,외부보건비(경상보건비 대비%),0.0,2018,Germany
